2 sheet,name,brand,main_category,c1_category,c2_category,leaf_category,artical_no,series_name,model_no,mrp,seling_price,unit_of_measurement,selling_unit,magnitude_of_uom,description,image_1,image_2,image_3,image_4,image_5,attribute1a,attribute1b,attribute2a,attribute2b,attribute3a,attribute3b,attribute4a,attribute4b,attribute5a,attribute5b,attribute6a,attribute6b,attribute7a,attribute7b,attribute8a,attribute8b,attribute9a,attribute9b,attribute10a,attribute10b,attribute11a,attribute11b,image,sku_code,hsn,tax,catalogue_url,is_return_available,return_day,faq,width,height,depth,weight,min_quantity,ship_time,accesoriess_cat_name
8760,Polycab 0.75 Sq.mm X 6 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,23100,13398,Meter,(1 Pack of 100 mtr),1,Polycab 0.75 Sq.mm X 6 Core Flat Festoon Cable,,,,,,Size,0.75 Sq.mm,Type of Core,6 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,2339255960-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8761,Polycab 0.75 Sq.mm X 7 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,26100,15138,Meter,(1 Pack of 100 mtr),1,Polycab 0.75 Sq.mm X 7 Core Flat Festoon Cable,,,,,,Size,0.75 Sq.mm,Type of Core,7 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,2394896724-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8762,Polycab 0.75 Sq.mm X 8 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,30000,17400,Meter,(1 Pack of 100 mtr),1,Polycab 0.75 Sq.mm X 8 Core Flat Festoon Cable,,,,,,Size,0.75 Sq.mm,Type of Core,8 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,1840952310-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8763,Polycab 0.75 Sq.mm X 9 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,35100,20358,Meter,(1 Pack of 100 mtr),1,Polycab 0.75 Sq.mm X 9 Core Flat Festoon Cable,,,,,,Size,0.75 Sq.mm,Type of Core,9 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,7585562217-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8764,Polycab 0.75 Sq.mm X 10 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,38500,22330,Meter,(1 Pack of 100 mtr),1,Polycab 0.75 Sq.mm X 10 Core Flat Festoon Cable,,,,,,Size,0.75 Sq.mm,Type of Core,10 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,8299277134-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8765,Polycab 0.75 Sq.mm X 12 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,45900,26622,Meter,(1 Pack of 100 mtr),1,Polycab 0.75 Sq.mm X 12 Core Flat Festoon Cable,,,,,,Size,0.75 Sq.mm,Type of Core,12 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,4092519071-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8766,Polycab 0.75 Sq.mm X 14 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,54100,31378,Meter,(1 Pack of 100 mtr),1,Polycab 0.75 Sq.mm X 14 Core Flat Festoon Cable,,,,,,Size,0.75 Sq.mm,Type of Core,14 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,6958503242-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8767,Polycab 0.75 Sq.mm X 16 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,61800,35844,Meter,(1 Pack of 100 mtr),1,Polycab 0.75 Sq.mm X 16 Core Flat Festoon Cable,,,,,,Size,0.75 Sq.mm,Type of Core,16 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,9195714551-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8768,Polycab 0.75 Sq.mm X 18 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,68100,39498,Meter,(1 Pack of 100 mtr),1,Polycab 0.75 Sq.mm X 18 Core Flat Festoon Cable,,,,,,Size,0.75 Sq.mm,Type of Core,18 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,5403905473-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8769,Polycab 0.75 Sq.mm X 24 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,92500,53650,Meter,(1 Pack of 100 mtr),1,Polycab 0.75 Sq.mm X 24 Core Flat Festoon Cable,,,,,,Size,0.75 Sq.mm,Type of Core,24 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,1489375378-Polycab-0.75,,18%,,,,,,,,,1,1-2 Days,
8770,Polycab 1 Sq.mm X 3 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,12300,7134,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 3 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,1277281000-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8771,Polycab 1 Sq.mm X 4 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,16200,9396,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 4 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,4 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,4373832770-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8772,Polycab 1 Sq.mm X 5 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,24000,13920,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 5 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,5 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,4547130323-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8773,Polycab 1 Sq.mm X 6 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,28600,16588,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 6 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,6 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,8442554588-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8774,Polycab 1 Sq.mm X 7 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,32900,19082,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 7 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,7 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,9882743457-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8775,Polycab 1 Sq.mm X 8 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,37400,21692,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 8 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,8 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,2714721432-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8776,Polycab 1 Sq.mm X 9 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,43900,25462,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 9 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,9 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,1473127998-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8777,Polycab 1 Sq.mm X 10 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,48200,27956,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 10 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,10 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,7928889119-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8778,Polycab 1 Sq.mm X 12 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,57400,33292,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 12 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,12 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,3876110750-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8779,Polycab 1 Sq.mm X 14 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,67400,39092,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 14 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,14 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,8912248316-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8780,Polycab 1 Sq.mm X 16 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,77800,45124,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 16 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,16 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,8628625237-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8781,Polycab 1 Sq.mm X 18 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,87200,50576,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 18 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,18 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,3384313369-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8782,Polycab 1 Sq.mm X 24 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,118100,68498,Meter,(1 Pack of 100 mtr),1,Polycab 1 Sq.mm X 24 Core Flat Festoon Cable,,,,,,Size,1 Sq.mm,Type of Core,24 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,6278724090-Polycab-1-Sq.,,18%,,,,,,,,,1,1-2 Days,
8783,Polycab 1.5 Sq.mm X 3 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,16300,9454,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 3 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,5241579023-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8784,Polycab 1.5 Sq.mm X 4 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,22100,12818,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 4 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,4 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,7779517924-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8785,Polycab 1.5 Sq.mm X 5 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,30800,17864,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 5 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,5 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,1526867817-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8786,Polycab 1.5 Sq.mm X 6 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,36500,21170,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 6 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,6 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,9518465905-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8787,Polycab 1.5 Sq.mm X 7 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,42200,24476,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 7 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,7 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,8552088024-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8788,Polycab 1.5 Sq.mm X 8 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,48700,28246,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 8 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,8 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,6090774841-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8789,Polycab 1.5 Sq.mm X 9 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,55800,32364,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 9 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,9 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,5246858186-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8790,Polycab 1.5 Sq.mm X 10 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,61900,35902,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 10 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,10 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,9742374597-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8791,Polycab 1.5 Sq.mm X 12 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,73300,42514,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 12 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,12 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,3129999480-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8792,Polycab 1.5 Sq.mm X 14 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,87500,50750,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 14 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,14 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,3439353947-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8793,Polycab 1.5 Sq.mm X 16 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,99300,57594,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 16 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,16 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,3313411545-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8794,Polycab 1.5 Sq.mm X 18 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,111500,64670,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 18 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,18 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,1577572648-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8795,Polycab 1.5 Sq.mm X 24 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,135000,78300,Meter,(1 Pack of 100 mtr),1,Polycab 1.5 Sq.mm X 24 Core Flat Festoon Cable,,,,,,Size,1.5 Sq.mm,Type of Core,24 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,6743836762-Polycab-1.5-S,,18%,,,,,,,,,1,1-2 Days,
8796,Polycab 2.5 Sq.mm X 3 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,26700,15486,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 3 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,3 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,1181897889-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8797,Polycab 2.5 Sq.mm X 4 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,35100,20358,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 4 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,4 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,4950084733-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8798,Polycab 2.5 Sq.mm X 5 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,48900,28362,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 5 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,5 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,7662689826-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8799,Polycab 2.5 Sq.mm X 6 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,58700,34046,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 6 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,6 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,8162627195-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8800,Polycab 2.5 Sq.mm X 7 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,68400,39672,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 7 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,7 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,5852580467-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8801,Polycab 2.5 Sq.mm X 8 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,78600,45588,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 8 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,8 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,9476413392-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8802,Polycab 2.5 Sq.mm X 9 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,90600,52548,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 9 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,9 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,3711754340-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8803,Polycab 2.5 Sq.mm X 10 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,100100,58058,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 10 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,10 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,1853377003-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8804,Polycab 2.5 Sq.mm X 12 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,119300,69194,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 12 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,12 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,8340221733-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8805,Polycab 2.5 Sq.mm X 14 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,140400,81432,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 14 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,14 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,3512438940-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8806,Polycab 2.5 Sq.mm X 16 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,160800,93264,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 16 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,16 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,9131892258-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8807,Polycab 2.5 Sq.mm X 18 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,178500,103530,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 18 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,18 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,7148759203-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
8808,Polycab 2.5 Sq.mm X 24 Core Flat Festoon Cable (1 Pack of 100 mtr),Polycab,Industrial Wires & Cables,Cables,Festoon Cables,Flat Festoon Cable,,,,240300,139374,Meter,(1 Pack of 100 mtr),1,Polycab 2.5 Sq.mm X 24 Core Flat Festoon Cable,,,,,,Size,2.5 Sq.mm,Type of Core,24 Core,Packing,Coil/Drum,Unit,Meter,Voltage,1100 Volts,,,,,,,,,,,,,1721640588-Product-festoon cable.PNG,9326380887-Polycab-2.5-S,,18%,,,,,,,,,1,1-2 Days,
